,prix,kilometrage,energie,capacite,cO2,transmission,portes,CV,date
2449,14699.0,63865.0,Essence,5.0,,Manuelle,4.0,5.0,
2450,10899.0,68354.0,Diesel,5.0,,Manuelle,4.0,5.0,2018.0
2451,22999.0,10.0,Essence,5.0,114.0,Manuelle,4.0,7.0,2020.0
2452,28499.0,1809.0,Electrique,5.0,,Automatique,4.0,4.0,2019.0
2453,9495.0,47080.0,Essence,5.0,,Manuelle,4.0,5.0,2017.0
2454,10995.0,62349.0,Essence,5.0,127.0,Manuelle,4.0,6.0,2015.0
2455,12995.0,62691.0,Diesel,5.0,,Manuelle,4.0,6.0,2016.0
2456,13995.0,49400.0,Essence,5.0,,Manuelle,4.0,7.0,2016.0
2457,17590.0,2000.0,Diesel,5.0,,Manuelle,4.0,5.0,2020.0
2458,17840.0,1000.0,Essence,5.0,,Manuelle,4.0,5.0,
2459,18995.0,27656.0,Diesel,5.0,,Manuelle,4.0,8.0,
2460,9999.0,43101.0,Essence,4.0,,Manuelle,2.0,4.0,2017.0
2461,10799.0,83059.0,Diesel,5.0,,Manuelle,4.0,4.0,2017.0
2462,11499.0,12000.0,Essence,4.0,,Manuelle,4.0,4.0,2019.0
2463,15799.0,61399.0,Essence,5.0,,Automatique,4.0,6.0,2016.0
2464,18999.0,14015.0,Essence,5.0,,Manuelle,4.0,5.0,2020.0
2465,23099.0,7500.0,Essence,5.0,,Manuelle,4.0,6.0,
2466,28999.0,7500.0,Essence,5.0,,Automatique,4.0,7.0,
2467,19999.0,10.0,Essence,5.0,129.0,Manuelle,4.0,7.0,2020.0
2468,29299.0,17972.0,Essence,5.0,,Manuelle,4.0,7.0,
2469,10999.0,37552.0,Essence,5.0,,Manuelle,2.0,4.0,
2470,12999.0,95556.0,Diesel,5.0,,Manuelle,4.0,5.0,
2471,15999.0,24612.0,Diesel,5.0,,Manuelle,4.0,5.0,
2472,19999.0,3775.0,Essence,5.0,,Manuelle,4.0,5.0,
2473,26999.0,40974.0,Diesel,5.0,,Automatique,4.0,6.0,2018.0
2474,14599.0,5931.0,Essence,5.0,,Manuelle,4.0,4.0,2019.0
2475,20999.0,12074.0,Essence,5.0,,Automatique,4.0,5.0,
2476,23499.0,11349.0,Essence,5.0,,Automatique,4.0,7.0,2020.0
2477,30490.0,7000.0,Essence,5.0,,Automatique,4.0,7.0,2019.0
2478,30999.0,17712.0,Diesel,7.0,,Manuelle,4.0,6.0,
2479,33050.0,7000.0,Essence,5.0,,Automatique,4.0,6.0,2020.0
2480,38299.0,9199.0,Diesel,5.0,,Automatique,4.0,9.0,2019.0
2481,24490.0,35343.0,Diesel,5.0,94.0,Automatique,4.0,6.0,2020.0
2482,18990.0,17219.0,Essence,5.0,114.0,Automatique,4.0,6.0,2019.0
2483,22499.0,10.0,Essence,5.0,110.0,Manuelle,4.0,6.0,2019.0
2484,28990.0,11168.0,Diesel,5.0,99.0,Automatique,4.0,6.0,2019.0
2485,28990.0,35815.0,Diesel,7.0,102.0,Automatique,4.0,6.0,2019.0
2486,27990.0,36829.0,Diesel,7.0,136.0,Automatique,4.0,10.0,2018.0
2487,15990.0,20357.0,Essence,5.0,125.0,Semi automatique,4.0,6.0,2018.0
2488,19900.0,44535.0,Essence,5.0,117.0,Manuelle,4.0,7.0,2017.0
2489,17990.0,45166.0,Essence,5.0,118.0,Semi automatique,4.0,8.0,2018.0
2490,17490.0,20326.0,Essence,5.0,104.0,Manuelle,4.0,5.0,2019.0
2491,21990.0,8546.0,Essence,5.0,106.0,Automatique,4.0,6.0,2019.0
2492,22990.0,43548.0,Essence,5.0,122.0,Automatique,4.0,7.0,2017.0
2493,18990.0,5650.0,Essence,5.0,110.0,Manuelle,4.0,7.0,2019.0
2494,16990.0,6532.0,Electrique,4.0,-1.0,Automatique,4.0,1.0,2018.0
2495,13490.0,42118.0,Essence,5.0,105.0,Automatique,4.0,5.0,2017.0
2496,19490.0,13334.0,Diesel,5.0,97.0,Manuelle,4.0,5.0,2019.0
2497,12990.0,38156.0,Essence,5.0,107.0,Manuelle,4.0,6.0,2016.0
2498,11990.0,50246.0,Diesel,5.0,95.0,Manuelle,4.0,5.0,2018.0
2499,19999.0,10.0,Essence,5.0,129.0,Manuelle,4.0,7.0,2020.0
2500,13990.0,34711.0,Diesel,5.0,112.0,Manuelle,4.0,5.0,2017.0
2501,27990.0,23952.0,Diesel,5.0,99.0,Automatique,4.0,6.0,2019.0
2502,14990.0,35000.0,Essence,5.0,105.0,Manuelle,4.0,5.0,2017.0
2503,13490.0,103436.0,Diesel,5.0,96.0,Automatique,4.0,6.0,2015.0
2504,18990.0,22650.0,Essence,5.0,116.0,Manuelle,4.0,7.0,2017.0
2505,12990.0,61453.0,Diesel,5.0,97.0,Manuelle,4.0,4.0,2017.0
2506,13490.0,37421.0,Diesel,5.0,90.0,Manuelle,4.0,5.0,2017.0
2507,10990.0,60776.0,Diesel,5.0,90.0,Manuelle,4.0,4.0,2018.0
2508,26990.0,31989.0,Diesel,5.0,99.0,Automatique,4.0,6.0,2019.0
2509,10990.0,69879.0,Diesel,5.0,90.0,Manuelle,4.0,4.0,2018.0
2510,27990.0,40094.0,Diesel,5.0,106.0,Manuelle,4.0,7.0,2018.0
2511,12290.0,25573.0,Essence,5.0,108.0,Manuelle,4.0,4.0,2019.0
